"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y","cluster_kmedoids"
"17628",2,1,6,5,6,3,1,3,1,1,1,"3","2"
"17629",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"17630",1,1,2,4,6,5,1,1,1,3,1,"5","3"
"17632",1,2,2,5,6,3,1,1,1,3,1,"5","3"
"17633",1,1,6,5,6,5,2,3,1,3,2,"5","2"
"17635",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"17636",1,1,5,5,6,3,2,1,1,3,1,"4","2"
"17637",1,1,6,5,6,3,2,3,1,3,1,"5","2"
"17638",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17639",1,1,5,5,6,3,1,3,1,3,2,"5","2"
"17640",1,1,6,5,6,3,1,3,1,3,2,"4","2"
"17641",1,1,6,5,6,2,1,3,1,3,2,"5","2"
"17642",2,1,5,5,6,3,1,3,2,3,1,"3","2"
"17643",2,1,2,5,6,3,2,1,1,3,2,"2","3"
"17644",1,2,6,5,6,3,1,3,1,3,1,"4","2"
"17646",1,1,2,5,6,8,2,1,1,3,2,"4","3"
"17647",1,1,2,4,6,3,1,1,1,3,2,"5","3"
"17648",1,1,3,5,6,3,1,2,1,1,1,"5","4"
"17650",1,1,2,5,6,5,1,1,2,4,1,"4","3"
"17651",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"17652",1,1,6,5,6,3,2,3,1,3,1,"5","2"
"17653",2,1,5,5,2,3,1,3,1,1,1,"3","5"
"17654",1,1,7,5,6,3,2,3,1,3,2,"3","2"
"17656",1,2,5,5,6,8,2,3,1,3,1,"3","1"
"17657",1,1,6,5,6,3,1,3,1,3,1,"5","2"
"17658",1,1,2,5,6,3,2,1,1,1,2,"5","4"
"17659",2,1,5,5,6,3,1,3,1,3,1,"4","2"
"17660",1,1,6,6,6,8,2,3,1,1,2,"2","1"
"17661",1,2,2,5,6,3,1,1,1,3,1,"4","3"
"17662",2,1,2,5,2,3,2,1,1,1,1,"4","5"
"17663",1,1,3,3,6,3,1,2,1,3,2,"5","3"
"17664",1,1,6,5,6,3,1,3,1,3,1,"4","2"
"17666",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"17667",2,1,5,4,6,3,2,1,1,3,2,"3","2"
"17670",1,1,6,5,6,3,1,3,1,1,1,"4","2"
"17671",1,2,5,6,6,5,2,3,1,3,2,"4","2"
"17672",1,1,5,5,6,3,1,1,1,3,1,"5","3"
"17673",1,1,5,5,2,3,1,3,1,3,1,"5","2"
"17674",1,1,2,5,6,3,1,1,1,3,2,"5","3"
"17675",2,2,5,6,6,3,2,1,1,3,2,"1","2"
"17676",1,2,6,5,6,3,1,3,1,3,1,"3","2"
"17677",1,4,7,5,7,8,2,3,4,4,2,"5","1"
"17678",1,1,5,5,6,3,1,3,1,1,2,"5","2"
"17679",1,1,5,4,6,3,1,3,1,3,2,"5","2"
"17680",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"17682",1,1,5,5,6,3,2,3,1,1,2,"5","2"
"17683",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17684",1,4,5,4,6,3,2,3,4,3,1,"4","2"
"17685",1,1,2,4,6,3,2,1,1,3,2,"5","3"
"17686",1,1,2,5,6,8,2,1,1,3,1,"4","3"
"17687",1,1,5,5,6,3,1,3,1,1,1,"5","2"
"17688",1,1,5,4,6,3,1,3,1,1,2,"4","2"
"17690",2,1,6,5,6,3,2,3,1,1,1,"3","2"
"17691",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"17692",2,1,6,5,6,8,2,3,1,3,1,"2","1"
"17693",1,1,2,5,6,3,2,1,1,3,2,"5","3"
"17695",2,1,5,5,6,3,1,3,1,3,1,"3","2"
"17696",1,1,5,5,6,3,1,3,1,4,2,"5","2"
"17697",1,1,2,3,6,3,1,1,1,1,1,"5","4"
"17698",2,1,5,5,6,8,2,3,3,1,1,"5","1"
"17699",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17701",2,1,2,4,6,3,1,1,1,3,1,"4","3"
"17702",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"17703",1,1,2,5,6,5,2,1,1,1,2,"5","4"
"17704",1,2,6,5,4,3,1,3,1,1,1,"5","2"
"17705",2,1,5,5,6,3,2,3,1,3,1,"3","2"
"17706",2,1,5,4,6,3,1,3,1,3,1,"3","2"
"17707",1,4,5,5,6,9,2,1,4,1,1,"5","1"
"17708",1,1,5,5,6,3,2,3,2,3,1,"5","2"
"17709",1,1,6,4,6,3,2,3,1,3,2,"4","2"
"17710",1,1,5,5,6,3,1,3,1,3,1,"4","2"
"17711",2,1,2,5,6,5,1,3,1,3,1,"4","3"
"17712",1,1,2,5,6,3,1,1,1,3,2,"5","3"
"17713",1,1,5,6,6,3,2,3,1,3,1,"4","2"
"17714",1,1,6,5,6,3,2,3,1,3,2,"5","2"
"17717",1,2,6,6,6,3,1,1,1,3,1,"5","2"
"17718",2,1,2,3,6,3,1,1,1,3,1,"5","3"
"17719",1,1,6,4,4,5,1,3,1,1,2,"5","2"
"17720",1,1,6,5,6,8,1,3,1,3,1,"4","1"
"17722",2,4,2,4,6,3,2,1,4,1,1,"2","4"
"17723",1,1,2,5,6,2,1,1,1,1,1,"5","4"
"17725",3,1,2,4,2,3,1,1,1,1,1,"4","5"
"17726",1,1,5,5,6,3,2,3,1,3,2,"4","2"
"17727",1,1,6,5,6,3,2,2,1,1,1,"5","2"
"17729",1,1,6,5,6,3,1,3,1,1,1,"4","2"
"17730",1,2,2,4,6,3,2,1,1,3,2,"5","3"
"17732",2,1,5,4,6,3,1,3,1,3,1,"4","2"
"17733",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"17734",1,1,6,4,6,5,1,3,1,1,1,"5","2"
"17735",1,2,6,6,6,3,2,3,1,3,2,"4","2"
"17736",2,1,2,4,6,3,1,1,1,3,1,"4","3"
"17737",3,1,5,5,6,3,1,3,1,3,1,"4","2"
"17738",1,1,7,6,9,8,2,3,1,3,2,"5","1"
"17739",1,2,2,5,6,5,1,1,1,1,1,"5","4"
"17740",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"17741",1,1,7,5,6,8,2,3,1,3,2,"4","1"
"17742",1,1,2,5,6,5,1,1,1,1,2,"5","4"
"17743",1,2,6,5,2,3,2,3,1,1,2,"5","2"
"17744",1,1,6,5,6,3,2,3,1,3,1,"4","2"
"17746",1,1,2,5,6,5,1,1,1,3,2,"5","3"
"17748",1,2,2,6,6,3,2,1,1,3,2,"5","3"
"17749",2,2,2,5,9,3,1,1,1,3,2,"1","3"
"17750",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17751",1,1,2,5,6,8,1,1,1,3,1,"5","3"
"17752",1,1,6,4,6,2,1,3,1,3,1,"5","2"
"17753",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"17755",1,1,5,5,6,3,1,3,1,1,1,"5","2"
"17756",1,2,2,5,6,9,2,1,1,3,1,"4","3"
"17757",3,1,3,3,6,3,1,2,1,3,1,"4","3"
"17758",1,2,6,5,6,3,2,3,1,3,2,"5","2"
"17759",1,1,5,5,6,5,2,3,1,1,1,"4","2"
"17760",2,1,2,6,9,5,2,1,1,4,2,"1","3"
"17761",1,1,2,5,8,3,1,1,1,3,1,"5","3"
"17763",1,2,5,5,6,3,1,3,1,3,1,"3","2"
"17764",1,1,5,4,6,3,1,3,1,1,1,"5","2"
"17765",2,1,6,4,6,3,2,3,1,3,1,"3","2"
"17766",1,1,2,5,9,8,2,1,1,4,2,"2","3"
"17767",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"17768",1,1,5,5,6,8,1,3,1,3,1,"5","1"
"17769",1,2,2,4,6,3,2,1,1,3,1,"4","3"
"17771",1,2,6,6,6,3,1,3,1,3,1,"5","2"
"17772",2,1,2,4,6,3,1,1,1,3,1,"4","3"
"17773",2,1,6,5,6,3,1,3,1,3,1,"3","2"
"17776",1,2,2,5,6,8,2,1,1,3,2,"4","3"
"17777",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"17778",3,2,2,5,6,3,1,1,1,1,1,"2","4"
"17780",3,1,2,3,6,3,1,1,1,3,1,"4","3"
"17782",1,1,2,4,6,8,1,1,1,3,1,"5","3"
"17784",1,1,2,5,6,3,2,1,1,3,2,"4","3"
"17785",1,2,2,5,6,3,2,1,1,3,2,"5","3"
"17786",2,1,2,5,6,3,1,1,1,3,1,"5","3"
"17787",1,1,5,4,4,9,2,3,1,1,2,"5","1"
"17788",1,1,2,6,6,3,2,1,1,7,1,"5","3"
"17791",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"17793",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"17794",2,1,5,5,2,5,1,3,1,1,1,"4","5"
"17795",3,1,5,3,6,3,1,1,1,3,1,"4","3"
"17796",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"17798",1,1,6,5,8,8,2,3,2,3,2,"3","1"
"17799",2,1,7,6,6,8,2,3,3,3,2,"4","1"
"17800",2,1,2,5,6,3,2,1,1,3,1,"4","3"
"17801",1,1,6,4,6,3,2,3,1,1,1,"4","2"
"17802",2,1,3,4,5,3,1,3,1,3,1,"5","3"
"17803",1,1,5,4,6,3,1,3,1,3,2,"5","2"
"17804",3,1,2,5,6,3,2,1,1,3,1,"2","3"
"17805",1,1,2,5,6,2,1,1,1,1,1,"5","4"
"17809",1,1,5,5,6,3,1,3,1,3,2,"5","2"
"17810",2,1,2,4,6,3,1,1,1,1,1,"5","4"
"17811",1,2,6,5,6,3,2,3,1,3,1,"3","2"
"17812",1,2,5,5,6,3,2,1,1,3,2,"4","2"
"17813",1,1,6,5,6,3,2,3,1,3,2,"4","2"
"17814",1,2,5,5,6,8,2,3,1,3,1,"4","1"
"17815",1,1,2,4,6,5,2,1,1,3,1,"5","3"
"17816",3,1,5,3,6,8,2,3,1,3,1,"2","1"
"17817",2,1,2,5,2,3,1,3,1,3,1,"4","5"
"17818",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17819",2,1,2,5,6,3,1,1,1,3,1,"5","3"
"17820",1,4,2,5,6,3,1,1,4,3,1,"4","3"
"17822",1,1,5,4,6,3,1,3,1,1,1,"5","2"
"17823",2,1,7,5,6,8,2,3,1,3,2,"2","1"
"17824",2,1,5,5,8,5,2,1,1,3,2,"3","2"
"17825",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17826",1,2,2,5,6,8,2,1,1,3,1,"5","3"
"17827",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"17828",1,2,2,5,6,3,2,1,1,3,2,"5","3"
"17829",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17830",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"17831",1,1,5,5,6,3,2,3,1,1,2,"5","2"
"17832",1,2,2,6,6,5,2,1,1,1,2,"5","4"
"17833",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17834",1,1,2,5,8,3,1,1,1,3,2,"5","3"
"17835",1,1,2,5,6,5,2,1,1,3,2,"4","3"
"17836",2,1,2,5,6,5,2,2,2,3,2,"1","3"
"17837",2,3,5,5,8,3,1,1,1,3,1,"4","3"
"17838",2,1,2,5,8,3,1,1,1,3,1,"4","3"
"17839",1,1,5,5,6,3,2,3,1,1,1,"4","2"
"17840",1,1,2,5,6,3,1,1,1,3,2,"4","3"
"17841",2,1,2,4,6,3,1,1,1,3,1,"5","3"
"17843",2,1,6,5,6,3,2,3,1,1,1,"3","2"
"17845",1,2,2,5,6,3,2,1,1,3,2,"5","3"
"17846",1,1,2,5,6,3,2,1,1,1,2,"5","4"
"17847",1,1,6,5,6,3,2,3,1,3,1,"4","2"
"17848",1,1,2,5,8,3,1,1,1,3,1,"5","3"
"17850",1,2,6,5,6,2,1,3,1,3,1,"4","2"
"17853",3,1,2,5,6,3,1,1,1,3,1,"5","3"
"17854",1,1,5,4,6,3,1,3,1,3,2,"5","2"
"17855",1,2,5,6,6,1,2,1,1,3,2,"5","2"
"17857",1,1,5,5,6,3,2,3,1,1,2,"5","2"
"17858",2,1,6,5,6,3,2,3,1,3,1,"3","2"
"17860",1,2,6,5,6,3,2,3,1,3,2,"4","2"
"17861",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"17862",1,3,6,6,8,8,2,3,1,3,2,"3","1"
"17863",1,2,3,5,6,8,2,3,1,3,2,"5","1"
"17864",1,2,5,5,6,3,2,3,1,3,1,"4","2"
"17865",1,2,2,5,6,3,2,1,1,3,2,"5","3"
"17867",3,1,6,3,6,2,1,3,1,3,1,"5","2"
"17868",1,1,5,4,6,3,1,3,1,3,1,"4","2"
"17869",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"17870",1,1,5,5,6,2,1,3,1,3,1,"4","2"
"17871",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"17872",1,1,2,5,6,8,2,1,1,3,2,"5","3"
"17875",2,1,2,3,6,3,1,1,1,3,1,"5","3"
"17876",2,1,2,5,6,3,1,1,1,3,1,"5","3"
"17878",1,4,5,5,9,3,2,3,4,3,1,"3","2"
"17879",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"17880",2,1,2,5,6,3,1,1,1,1,1,"5","4"
"17881",2,1,2,5,4,3,1,1,1,1,1,"4","5"
"17882",1,1,5,5,6,3,1,3,1,3,1,"4","2"
"17883",1,2,6,6,2,9,2,3,1,1,2,"5","1"
"17884",2,1,2,4,2,3,1,1,1,1,1,"4","5"
"17885",1,1,2,4,6,5,2,1,1,3,2,"5","3"
"17886",1,1,7,6,6,3,1,3,1,3,2,"5","2"
"17887",1,2,5,5,6,3,2,3,1,3,1,"5","2"
"17888",2,2,2,5,6,3,2,1,1,3,1,"4","3"
"17889",2,1,7,4,6,8,2,3,1,3,2,"2","1"
"17892",1,1,5,3,6,3,1,3,1,3,2,"5","2"
"17893",1,2,6,5,6,8,2,3,1,3,2,"3","1"
"17895",1,1,6,5,6,5,1,3,1,3,2,"4","2"
"17896",1,1,3,5,6,2,1,2,1,3,2,"4","3"
"17897",1,1,2,4,6,2,1,1,1,3,1,"5","3"
"17898",3,1,6,5,6,3,2,3,1,3,2,"1","2"
"17899",1,1,6,5,6,3,2,3,1,3,2,"4","2"
"17900",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"17901",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"17902",1,1,2,4,6,3,2,1,1,1,2,"5","4"
"17903",2,1,2,4,6,3,1,1,1,1,1,"5","4"
"17904",1,1,2,5,6,3,2,1,1,3,1,"4","3"
"17905",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17906",1,1,2,4,6,5,1,1,1,3,2,"4","3"
"17908",1,2,5,5,6,3,2,3,1,3,1,"3","2"
"17909",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"17910",1,2,5,4,6,8,2,3,1,1,2,"5","1"
"17911",1,2,2,4,6,3,1,1,3,3,2,"5","3"
"17912",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"17913",1,1,5,5,6,5,2,3,1,1,1,"5","2"
"17914",1,2,2,6,6,9,2,1,1,3,1,"4","3"
"17915",2,2,2,5,6,3,1,1,1,1,1,"3","4"
"17916",2,1,2,5,5,8,1,1,1,1,1,"5","4"
"17917",1,1,3,5,6,5,2,2,1,3,2,"4","3"
"17918",3,1,2,4,6,3,2,2,1,1,1,"2","4"
"17919",1,4,5,5,9,8,2,3,4,3,2,"2","1"
"17920",1,2,3,3,6,5,2,3,1,3,1,"4","2"
"17923",1,1,4,5,6,3,2,3,1,4,1,"4","2"
"17924",1,2,2,4,6,3,2,1,1,3,2,"5","3"
"17925",1,1,5,4,6,3,1,3,1,1,1,"5","2"
"17926",3,1,2,5,6,3,1,1,1,3,1,"5","3"
"17927",1,1,2,4,6,5,1,1,1,1,1,"5","4"
"17928",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"17929",3,1,2,5,6,3,2,1,3,3,1,"5","3"
"17930",2,1,6,4,6,8,1,3,1,1,1,"4","1"
"17932",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"17933",1,4,5,5,6,8,2,3,4,3,2,"4","1"
"17934",2,1,6,5,6,3,2,3,1,3,1,"3","2"
"17935",1,2,2,5,6,3,2,1,1,3,1,"4","3"
"17937",1,4,8,6,9,3,2,3,4,3,2,"1","2"
"17938",1,4,5,5,6,3,2,3,4,3,1,"3","2"
"17940",1,1,5,5,6,8,1,3,1,3,1,"5","1"
"17941",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"17942",1,1,7,5,5,8,2,3,1,3,2,"5","1"
"17943",2,1,5,5,6,5,2,3,1,1,2,"1","2"
"17944",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"17945",1,1,2,4,9,3,2,1,1,3,1,"5","3"
"17946",2,1,5,5,9,8,2,3,3,3,1,"4","1"
"17947",1,2,6,6,6,9,2,3,1,3,2,"5","1"
"17948",1,1,6,5,6,5,2,3,1,1,2,"4","2"
"17949",1,1,3,5,6,3,1,2,1,1,2,"5","4"
"17950",1,2,6,5,6,9,2,3,1,1,1,"5","1"
"17952",3,1,5,4,6,3,1,3,1,3,1,"3","2"
"17953",1,1,6,5,6,3,1,3,1,3,1,"5","2"
"17954",1,1,5,5,6,3,1,3,2,3,2,"4","2"
"17955",1,1,5,5,8,8,1,3,1,3,2,"4","1"
"17956",1,1,2,4,6,3,2,1,1,3,1,"5","3"
"17959",1,1,2,4,6,3,2,1,1,1,1,"5","4"
"17960",1,2,5,5,6,3,2,3,1,3,2,"5","2"
"17961",2,1,5,5,2,3,1,3,1,1,1,"4","5"
"17963",1,1,2,3,6,1,1,1,1,1,1,"5","4"
"17964",1,1,5,5,6,3,2,3,1,1,2,"4","2"
"17965",1,1,5,5,6,8,1,3,1,3,1,"4","1"
"17966",1,1,7,5,6,8,2,3,1,3,2,"5","1"
"17967",2,1,2,5,6,3,1,1,3,1,1,"5","4"
"17969",2,1,5,5,6,8,1,3,1,1,1,"4","1"
"17970",1,1,5,5,6,3,2,3,1,3,2,"5","2"
"17971",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17972",2,1,2,5,6,3,2,1,1,1,1,"3","4"
"17973",1,1,2,5,6,5,2,1,1,1,1,"5","4"
"17974",1,1,2,5,6,9,2,1,1,3,2,"5","3"
"17975",1,2,2,6,9,3,2,1,1,3,2,"2","3"
"17976",2,1,2,5,6,3,2,1,1,3,2,"2","3"
"17977",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"17978",2,1,5,4,6,3,2,3,1,3,1,"3","2"
"17979",1,2,5,5,6,8,1,3,1,1,2,"3","1"
"17980",1,2,5,5,5,3,2,3,1,3,2,"4","2"
"17981",2,2,2,6,6,8,2,1,1,3,2,"1","3"
"17982",1,1,5,4,6,3,1,3,2,3,1,"4","2"
"17983",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"17984",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"17985",2,1,2,5,8,3,1,1,1,3,1,"4","3"
"17986",1,1,5,5,6,5,2,3,1,1,2,"5","2"
"17988",1,1,2,4,9,3,2,1,1,3,1,"5","3"
"17989",1,1,5,4,6,3,1,3,1,1,2,"4","2"
"17990",1,2,5,5,6,3,2,3,1,3,1,"4","2"
"17991",1,1,2,4,6,8,1,1,1,3,2,"5","3"
"17992",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"17993",2,1,5,5,6,8,2,3,1,3,2,"2","1"
"17995",2,1,5,5,6,3,2,3,1,3,1,"3","2"
"17996",3,1,5,4,6,3,1,3,1,1,1,"3","2"
"17997",1,1,2,4,6,8,1,1,1,3,1,"5","3"
"17998",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"17999",3,1,2,4,8,3,1,1,1,3,1,"5","3"
"18004",2,1,6,5,6,3,2,3,1,3,1,"3","2"
"18006",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"18007",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"18008",1,1,5,5,6,8,2,3,1,3,2,"5","1"
"18009",2,1,6,5,6,3,1,3,1,1,1,"3","2"
"18010",1,1,2,3,6,3,1,1,1,1,1,"5","4"
"18011",3,1,5,5,6,8,1,3,1,1,1,"2","1"
"18012",2,1,3,5,6,3,2,2,1,1,2,"3","4"
"18013",1,2,5,5,6,3,2,3,1,1,2,"3","2"
"18015",2,1,5,5,6,8,2,3,1,1,2,"2","1"
"18016",2,1,5,5,6,3,1,3,1,1,1,"3","2"
"18017",1,1,2,4,6,3,2,1,1,3,1,"5","3"
"18019",1,1,2,3,6,3,1,1,1,3,2,"5","3"
"18020",1,1,5,4,6,5,2,3,1,1,2,"5","2"
"18021",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"18022",1,2,6,6,6,9,2,3,1,3,2,"5","1"
"18023",1,1,2,4,6,3,2,1,1,4,2,"4","3"
"18024",1,1,2,3,6,3,1,1,1,3,1,"5","3"
"18025",2,1,2,5,6,3,2,1,1,1,2,"2","4"
"18026",1,1,6,5,6,5,1,3,1,1,1,"5","2"
"18027",1,1,5,5,6,8,2,3,3,3,1,"5","1"
"18028",1,1,2,5,6,8,1,1,1,1,2,"5","4"
"18029",1,2,5,4,6,5,2,3,1,3,2,"5","2"
"18031",2,1,2,4,6,8,2,1,1,1,1,"3","4"
"18032",1,2,2,6,6,3,1,1,1,3,1,"4","3"
"18033",3,1,5,5,6,3,2,3,1,3,1,"1","2"
"18035",2,1,3,5,6,3,1,2,1,3,1,"5","3"
"18036",2,1,2,5,6,3,1,1,1,1,1,"5","4"
"18038",1,1,5,5,6,5,2,1,1,1,2,"5","2"
"18039",1,2,5,6,6,3,2,3,1,3,1,"3","2"
"18040",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"18041",2,1,2,5,2,8,2,2,1,1,1,"4","5"
"18042",2,1,2,5,6,3,1,1,1,1,1,"5","4"
"18043",2,1,5,5,6,3,1,3,1,1,1,"3","2"
"18045",2,1,5,5,6,3,1,3,1,1,1,"4","2"
"18046",1,1,2,5,6,5,2,1,2,3,1,"4","3"
"18047",1,1,2,4,6,3,1,1,1,1,2,"5","4"
"18048",1,2,2,3,8,3,2,1,1,3,2,"5","3"
"18049",1,2,2,5,6,3,2,1,1,3,1,"4","3"
"18050",1,1,6,5,6,8,2,3,1,3,2,"5","1"
"18051",1,4,6,5,6,3,2,3,4,3,2,"3","2"
"18052",2,1,5,5,6,8,1,3,1,1,1,"4","1"
"18053",1,1,5,5,8,8,1,3,1,3,2,"5","1"
"18055",1,1,5,5,6,5,1,3,1,3,1,"5","2"
"18057",1,2,5,5,6,3,2,3,1,3,2,"5","2"
"18058",1,2,2,5,6,3,2,1,2,3,1,"5","3"
"18059",1,1,2,6,6,3,1,1,1,3,1,"5","3"
"18060",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"18061",3,1,5,5,6,3,1,3,1,1,1,"3","2"
"18064",2,1,2,5,6,3,1,1,1,3,1,"4","3"
"18065",1,4,5,5,8,8,2,3,4,3,1,"5","1"
"18066",2,1,8,5,5,8,2,3,1,3,1,"2","1"
"18067",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"18068",1,1,7,5,9,3,2,3,3,3,2,"5","2"
"18069",1,1,5,5,6,8,2,3,1,3,2,"4","1"
"18070",2,1,5,5,6,8,1,3,1,3,1,"3","1"
"18071",3,1,2,5,6,3,1,1,1,1,1,"2","4"
"18073",1,1,6,5,6,3,2,3,1,3,2,"5","2"
"18074",1,2,6,5,6,5,1,3,1,3,1,"3","2"
"18075",2,1,6,3,8,2,1,3,1,1,1,"5","2"
"18077",1,1,6,5,6,3,1,3,1,1,1,"5","2"
"18078",1,1,6,5,8,8,2,3,3,3,2,"5","1"
"18079",1,1,5,5,6,3,1,3,1,3,1,"4","2"
"18080",2,1,5,5,6,8,1,3,1,1,1,"4","1"
"18081",1,1,5,4,6,8,2,3,1,1,2,"4","1"
"18083",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"18084",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"18086",3,1,6,4,6,3,1,3,1,1,1,"3","2"
"18089",1,2,5,5,6,8,2,1,1,3,1,"5","1"
"18091",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"18092",1,1,2,5,6,3,1,1,1,4,1,"5","3"
"18093",1,2,2,5,6,3,2,1,1,3,1,"4","3"
"18095",1,1,2,5,6,3,2,1,1,3,1,"5","3"
"18096",1,1,9,5,6,3,1,3,1,3,2,"5","2"
"18098",1,1,3,4,6,3,1,3,1,3,1,"5","3"
"18100",3,1,5,5,6,3,1,3,3,3,2,"3","2"
"18101",1,1,5,5,6,8,1,3,1,3,2,"4","1"
"18102",1,4,5,6,6,3,2,3,4,3,2,"4","2"
"18103",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"18104",2,1,2,5,6,3,2,1,1,3,2,"2","3"
"18105",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"18106",1,1,2,5,6,5,1,1,1,1,2,"5","4"
"18107",2,4,5,5,6,5,2,3,4,1,1,"3","2"
"18108",1,1,2,5,6,8,2,1,1,3,1,"5","3"
"18109",1,4,2,5,6,3,1,1,4,3,1,"4","3"
"18110",2,1,5,5,6,3,1,3,1,3,1,"3","2"
"18111",1,1,6,4,6,3,1,3,1,3,2,"5","2"
"18114",2,1,5,5,6,3,1,3,1,3,1,"3","2"
"18117",2,1,5,4,6,3,1,3,1,1,1,"4","2"
"18119",1,1,6,5,6,3,2,1,1,1,2,"5","2"
"18120",2,1,5,5,6,3,2,3,1,4,2,"1","2"
"18122",1,1,5,5,6,3,2,3,1,3,1,"5","2"
"18123",1,4,5,5,6,3,2,3,4,1,1,"3","2"
"18125",1,2,5,5,5,8,2,3,1,3,2,"4","1"
"18126",2,1,5,4,6,3,1,3,1,4,1,"5","2"
"18127",1,2,2,5,6,3,2,1,1,3,2,"5","3"
"18128",1,2,2,4,6,3,1,1,1,3,1,"4","3"
"18129",1,1,5,5,6,5,1,3,1,3,1,"4","2"
"18130",1,4,5,6,2,3,2,3,4,4,2,"1","2"
"18131",1,1,5,5,6,8,1,3,1,1,2,"3","1"
"18132",1,1,5,5,6,8,2,3,1,3,2,"4","1"
"18133",2,1,5,5,2,8,1,3,1,1,1,"4","5"
"18134",1,1,5,4,6,3,1,3,1,3,1,"5","2"
"18135",1,4,8,5,6,3,2,3,4,3,2,"1","2"
"18136",2,1,2,5,2,3,1,1,1,3,1,"4","5"
"18137",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"18138",1,1,3,5,6,3,2,2,1,3,1,"5","3"
"18139",1,1,2,5,6,3,1,1,1,3,1,"5","3"
"18140",1,1,3,5,6,8,1,2,1,1,2,"5","4"
"18141",1,1,5,5,6,8,2,3,1,3,1,"5","1"
"18142",2,1,5,5,6,8,2,3,1,1,2,"2","1"
"18143",1,2,2,5,6,2,1,1,1,3,1,"5","3"
"18145",1,1,2,5,8,5,2,1,1,3,1,"5","3"
"18147",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"18149",1,1,2,5,6,3,2,1,1,3,1,"4","3"
"18150",1,1,5,5,5,3,1,3,1,3,1,"4","2"
"18151",1,1,5,5,6,3,1,3,1,3,1,"4","2"
"18152",1,1,2,5,6,8,2,1,1,1,1,"5","4"
"18153",1,2,5,6,6,3,1,3,1,1,2,"5","2"
"18154",1,1,7,6,9,8,2,3,1,1,2,"3","1"
"18155",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"18157",3,1,6,5,6,8,1,3,1,3,1,"2","1"
"18158",1,2,2,4,6,3,2,1,1,3,1,"4","3"
"18159",1,1,2,5,6,3,2,1,1,3,2,"5","3"
"18161",1,1,5,5,6,3,1,3,1,3,1,"5","2"
"18164",1,2,3,5,6,8,2,2,1,3,2,"5","1"
